#,Calculator,Iter,CheckName,Type,Inputs,Expected,Tolerance
4143,LinkBudget,42,LB[42] dBm,presence,pt_dBm=31.9427; gt_dBi=16.4754; ltx_dB=2.71519; d_m=19991.3; f_GHz=2.3199; gr_dBi=22.5209; lrx_dB=4.1541; nf_dB=3.92202; bw_MHz=60.0336; snr_dB=29.2172; lmisc_dB=1.45319,"""dBm""",—
4144,LinkBudget,43,LB[43] dBm,presence,pt_dBm=22.1566; gt_dBi=16.3777; ltx_dB=1.93453; d_m=30622.7; f_GHz=4.3003; gr_dBi=18.9357; lrx_dB=0.596036; nf_dB=7.94169; bw_MHz=48.633; snr_dB=8.23803; lmisc_dB=7.97458,"""dBm""",—
4145,LinkBudget,44,LB[44] dBm,presence,pt_dBm=39.0602; gt_dBi=19.6618; ltx_dB=4.66414; d_m=12066.5; f_GHz=7.47672; gr_dBi=4.19675; lrx_dB=0.279823; nf_dB=8.88975; bw_MHz=27.6345; snr_dB=8.08597; lmisc_dB=9.99988,"""dBm""",—
4146,LinkBudget,45,LB[45] dBm,presence,pt_dBm=19.3495; gt_dBi=9.71842; ltx_dB=1.4942; d_m=45872.5; f_GHz=0.449098; gr_dBi=11.8882; lrx_dB=4.16578; nf_dB=6.89331; bw_MHz=81.8031; snr_dB=27.5889; lmisc_dB=1.85446,"""dBm""",—
4147,LinkBudget,46,LB[46] dBm,presence,pt_dBm=38.638; gt_dBi=17.7973; ltx_dB=2.53316; d_m=41815.6; f_GHz=0.775429; gr_dBi=17.9067; lrx_dB=3.69418; nf_dB=2.04171; bw_MHz=62.6058; snr_dB=20.0637; lmisc_dB=8.61851,"""dBm""",—
4148,LinkBudget,47,LB[47] dBm,presence,pt_dBm=14.6331; gt_dBi=7.19089; ltx_dB=4.54071; d_m=3265.67; f_GHz=2.40202; gr_dBi=12.845; lrx_dB=4.8981; nf_dB=7.05294; bw_MHz=15.1765; snr_dB=22.6284; lmisc_dB=1.94192,"""dBm""",—
4149,LinkBudget,48,LB[48] dBm,presence,pt_dBm=38.6378; gt_dBi=11.7853; ltx_dB=4.06695; d_m=37735; f_GHz=2.59183; gr_dBi=8.54897; lrx_dB=1.33742; nf_dB=2.7255; bw_MHz=46.2087; snr_dB=28.5455; lmisc_dB=4.30016,"""dBm""",—
4150,LinkBudget,49,LB[49] dBm,presence,pt_dBm=18.0672; gt_dBi=1.04985; ltx_dB=2.47075; d_m=1776.57; f_GHz=9.3239; gr_dBi=17.1571; lrx_dB=3.6135; nf_dB=13.2091; bw_MHz=7.51724; snr_dB=20.8876; lmisc_dB=4.93159,"""dBm""",—
4151,LinkBudget,50,LB[50] dBm,presence,pt_dBm=16.5927; gt_dBi=10.9093; ltx_dB=4.70548; d_m=16557.8; f_GHz=5.46424; gr_dBi=23.9093; lrx_dB=0.25666; nf_dB=10.6743; bw_MHz=86.9007; snr_dB=21.1101; lmisc_dB=0.203775,"""dBm""",—
4152,LinkBudget,51,LB[51] dBm,presence,pt_dBm=10.6284; gt_dBi=6.7788; ltx_dB=2.69132; d_m=29766.6; f_GHz=8.31673; gr_dBi=1.50167; lrx_dB=3.94654; nf_dB=11.6994; bw_MHz=35.9943; snr_dB=19.4101; lmisc_dB=3.10193,"""dBm""",—
4153,LinkBudget,52,LB[52] dBm,presence,pt_dBm=30.1373; gt_dBi=10.5755; ltx_dB=0.155559; d_m=30606.4; f_GHz=5.26198; gr_dBi=6.25383; lrx_dB=1.04582; nf_dB=9.06347; bw_MHz=11.4207; snr_dB=13.2885; lmisc_dB=9.13124,"""dBm""",—
4154,LinkBudget,53,LB[53] dBm,presence,pt_dBm=12.1126; gt_dBi=8.49196; ltx_dB=2.50926; d_m=18816.6; f_GHz=4.91255; gr_dBi=5.50207; lrx_dB=1.59535; nf_dB=10.2097; bw_MHz=73.7853; snr_dB=16.9601; lmisc_dB=9.7794,"""dBm""",—
4155,LinkBudget,54,LB[54] dBm,presence,pt_dBm=18.1989; gt_dBi=2.67291; ltx_dB=1.96148; d_m=14205.3; f_GHz=3.04383; gr_dBi=5.90173; lrx_dB=2.29856; nf_dB=5.20454; bw_MHz=20.6818; snr_dB=22.8046; lmisc_dB=4.93906,"""dBm""",—
4156,LinkBudget,55,LB[55] dBm,presence,pt_dBm=25.196; gt_dBi=10.3291; ltx_dB=3.08324; d_m=31565.4; f_GHz=1.25679; gr_dBi=7.63786; lrx_dB=3.6836; nf_dB=10.2423; bw_MHz=83.6493; snr_dB=18.4326; lmisc_dB=8.91655,"""dBm""",—
4157,LinkBudget,56,LB[56] dBm,presence,pt_dBm=18.6982; gt_dBi=18.6274; ltx_dB=0.38314; d_m=16406.9; f_GHz=9.79461; gr_dBi=0.0252036; lrx_dB=1.58381; nf_dB=9.30223; bw_MHz=97.983; snr_dB=17.4089; lmisc_dB=6.24568,"""dBm""",—
4158,LinkBudget,57,LB[57] dBm,presence,pt_dBm=28.2224; gt_dBi=19.7291; ltx_dB=2.88076; d_m=2901.14; f_GHz=4.05208; gr_dBi=22.4788; lrx_dB=3.83967; nf_dB=1.64474; bw_MHz=84.1342; snr_dB=29.269; lmisc_dB=2.00541,"""dBm""",—
4159,LinkBudget,58,LB[58] dBm,presence,pt_dBm=10.7734; gt_dBi=16.4935; ltx_dB=3.01616; d_m=21232.2; f_GHz=1.66258; gr_dBi=11.2794; lrx_dB=0.470128; nf_dB=2.10508; bw_MHz=68.847; snr_dB=29.2964; lmisc_dB=9.10806,"""dBm""",—
4160,LinkBudget,59,LB[59] dBm,presence,pt_dBm=41.0775; gt_dBi=10.7543; ltx_dB=0.00977782; d_m=16198.8; f_GHz=1.02466; gr_dBi=4.21338; lrx_dB=1.72784; nf_dB=7.51886; bw_MHz=24.6066; snr_dB=26.9513; lmisc_dB=0.713753,"""dBm""",—
4161,LinkBudget,60,LB[60] dBm,presence,pt_dBm=15.6612; gt_dBi=9.54279; ltx_dB=4.95655; d_m=36526.8; f_GHz=1.45511; gr_dBi=22.6453; lrx_dB=3.25894; nf_dB=12.9498; bw_MHz=26.1853; snr_dB=6.27045; lmisc_dB=1.64,"""dBm""",—
4162,LinkBudget,61,LB[61] dBm,presence,pt_dBm=14.2283; gt_dBi=4.64012; ltx_dB=4.55709; d_m=4638.8; f_GHz=8.8081; gr_dBi=17.1507; lrx_dB=0.106962; nf_dB=8.83525; bw_MHz=76.3962; snr_dB=18.0538; lmisc_dB=9.96951,"""dBm""",—
4163,LinkBudget,62,LB[62] dBm,presence,pt_dBm=25.7643; gt_dBi=16.0159; ltx_dB=0.985408; d_m=17237.6; f_GHz=6.18013; gr_dBi=3.64398; lrx_dB=0.400196; nf_dB=8.51031; bw_MHz=74.8052; snr_dB=10.857; lmisc_dB=1.9527,"""dBm""",—
4164,LinkBudget,63,LB[63] dBm,presence,pt_dBm=31.2184; gt_dBi=6.71828; ltx_dB=0.976872; d_m=46524.3; f_GHz=9.98274; gr_dBi=10.1663; lrx_dB=3.35655; nf_dB=8.53811; bw_MHz=70.4119; snr_dB=20.7052; lmisc_dB=4.35339,"""dBm""",—
4165,LinkBudget,64,LB[64] dBm,presence,pt_dBm=26.9164; gt_dBi=19.2517; ltx_dB=3.78917; d_m=22450.9; f_GHz=1.68809; gr_dBi=12.9091; lrx_dB=4.61953; nf_dB=4.38798; bw_MHz=95.6676; snr_dB=22.5403; lmisc_dB=4.44081,"""dBm""",—
4166,LinkBudget,65,LB[65] dBm,presence,pt_dBm=35.6777; gt_dBi=10.0532; ltx_dB=4.44472; d_m=6724.05; f_GHz=1.68129; gr_dBi=4.25796; lrx_dB=1.61022; nf_dB=5.21154; bw_MHz=84.9774; snr_dB=23.9603; lmisc_dB=6.21655,"""dBm""",—
4167,LinkBudget,66,LB[66] dBm,presence,pt_dBm=39.7364; gt_dBi=5.55762; ltx_dB=3.70062; d_m=23562.8; f_GHz=5.26973; gr_dBi=24.5515; lrx_dB=4.64656; nf_dB=4.3976; bw_MHz=18.5062; snr_dB=21.7564; lmisc_dB=6.43918,"""dBm""",—
4168,LinkBudget,67,LB[67] dBm,presence,pt_dBm=29.7861; gt_dBi=2.79086; ltx_dB=4.23814; d_m=34758; f_GHz=3.14065; gr_dBi=3.27776; lrx_dB=4.48515; nf_dB=11.8693; bw_MHz=80.1167; snr_dB=25.3114; lmisc_dB=7.54351,"""dBm""",—
4169,LinkBudget,68,LB[68] dBm,presence,pt_dBm=13.0528; gt_dBi=5.16707; ltx_dB=1.40781; d_m=28504.7; f_GHz=2.94017; gr_dBi=4.87467; lrx_dB=4.66134; nf_dB=14.8845; bw_MHz=1.5899; snr_dB=26.2939; lmisc_dB=0.761609,"""dBm""",—
4170,LinkBudget,69,LB[69] dBm,presence,pt_dBm=42.1976; gt_dBi=14.5981; ltx_dB=4.43591; d_m=2000.46; f_GHz=2.4666; gr_dBi=12.8363; lrx_dB=0.705806; nf_dB=10.498; bw_MHz=77.2677; snr_dB=5.69715; lmisc_dB=4.85603,"""dBm""",—
4171,LinkBudget,70,LB[70] dBm,presence,pt_dBm=27.9945; gt_dBi=0.718075; ltx_dB=4.59464; d_m=1478.26; f_GHz=1.18526; gr_dBi=18.3701; lrx_dB=1.23325; nf_dB=3.53231; bw_MHz=78.6776; snr_dB=12.8892; lmisc_dB=7.72901,"""dBm""",—
4172,LinkBudget,71,LB[71] dBm,presence,pt_dBm=22.2344; gt_dBi=13.9195; ltx_dB=2.85833; d_m=9245.7; f_GHz=3.94912; gr_dBi=9.13499; lrx_dB=0.00309198; nf_dB=9.00557; bw_MHz=66.2844; snr_dB=25.7123; lmisc_dB=8.02576,"""dBm""",—
4173,LinkBudget,72,LB[72] dBm,presence,pt_dBm=35.2949; gt_dBi=19.1078; ltx_dB=4.11062; d_m=33091.9; f_GHz=3.30457; gr_dBi=6.59072; lrx_dB=0.176001; nf_dB=10.7598; bw_MHz=27.0355; snr_dB=28.1123; lmisc_dB=6.12402,"""dBm""",—
4174,LinkBudget,73,LB[73] dBm,presence,pt_dBm=17.7721; gt_dBi=18.3434; ltx_dB=1.01176; d_m=18358.9; f_GHz=2.84152; gr_dBi=8.39577; lrx_dB=4.33918; nf_dB=6.57568; bw_MHz=81.363; snr_dB=12.5809; lmisc_dB=5.3579,"""dBm""",—
4175,LinkBudget,74,LB[74] dBm,presence,pt_dBm=12.9532; gt_dBi=7.60081; ltx_dB=4.08084; d_m=38903.7; f_GHz=6.55092; gr_dBi=12.0456; lrx_dB=2.44666; nf_dB=4.83261; bw_MHz=70.393; snr_dB=24.6995; lmisc_dB=4.19892,"""dBm""",—
4176,LinkBudget,75,LB[75] dBm,presence,pt_dBm=27.2136; gt_dBi=11.4046; ltx_dB=1.16441; d_m=17365.4; f_GHz=8.66443; gr_dBi=6.42792; lrx_dB=2.07553; nf_dB=3.48304; bw_MHz=86.0844; snr_dB=12.6584; lmisc_dB=9.34872,"""dBm""",—
4177,LinkBudget,76,LB[76] dBm,presence,pt_dBm=17.4585; gt_dBi=4.92982; ltx_dB=4.92283; d_m=28074.8; f_GHz=7.18274; gr_dBi=0.723859; lrx_dB=2.53771; nf_dB=6.11408; bw_MHz=39.6638; snr_dB=16.3456; lmisc_dB=2.53731,"""dBm""",—
4178,LinkBudget,77,LB[77] dBm,presence,pt_dBm=17.3587; gt_dBi=6.90681; ltx_dB=4.38123; d_m=8603.53; f_GHz=3.13519; gr_dBi=7.01839; lrx_dB=3.97991; nf_dB=12.5533; bw_MHz=47.7457; snr_dB=29.0779; lmisc_dB=5.73311,"""dBm""",—
4179,LinkBudget,78,LB[78] dBm,presence,pt_dBm=36.6132; gt_dBi=14.0868; ltx_dB=2.59728; d_m=29600.2; f_GHz=4.30621; gr_dBi=22.8211; lrx_dB=3.81223; nf_dB=13.3105; bw_MHz=92.0748; snr_dB=27.1999; lmisc_dB=8.35334,"""dBm""",—
4180,LinkBudget,79,LB[79] dBm,presence,pt_dBm=25.3722; gt_dBi=12.5663; ltx_dB=0.693746; d_m=38027.9; f_GHz=9.72252; gr_dBi=20.0627; lrx_dB=4.27023; nf_dB=11.0373; bw_MHz=21.6572; snr_dB=6.46123; lmisc_dB=3.44782,"""dBm""",—
4181,LinkBudget,80,LB[80] dBm,presence,pt_dBm=14.4124; gt_dBi=16.8009; ltx_dB=3.14725; d_m=30625.7; f_GHz=9.13344; gr_dBi=5.75698; lrx_dB=4.47546; nf_dB=14.0216; bw_MHz=37.3008; snr_dB=10.9625; lmisc_dB=8.82977,"""dBm""",—
4182,LinkBudget,81,LB[81] dBm,presence,pt_dBm=29.5122; gt_dBi=14.7255; ltx_dB=2.3908; d_m=34893.9; f_GHz=2.00485; gr_dBi=5.98399; lrx_dB=1.03028; nf_dB=2.07948; bw_MHz=11.5429; snr_dB=9.70299; lmisc_dB=0.567659,"""dBm""",—
4183,LinkBudget,82,LB[82] dBm,presence,pt_dBm=27.7539; gt_dBi=1.59593; ltx_dB=2.73769; d_m=7348.07; f_GHz=8.01408; gr_dBi=23.2066; lrx_dB=4.42378; nf_dB=5.24541; bw_MHz=45.2069; snr_dB=5.13251; lmisc_dB=7.47318,"""dBm""",—
4184,LinkBudget,83,LB[83] dBm,presence,pt_dBm=25.3464; gt_dBi=1.28985; ltx_dB=3.99875; d_m=40223.9; f_GHz=4.73688; gr_dBi=4.82744; lrx_dB=3.61903; nf_dB=5.57809; bw_MHz=78.6084; snr_dB=29.5021; lmisc_dB=1.75075,"""dBm""",—
4185,LinkBudget,84,LB[84] dBm,presence,pt_dBm=37.7792; gt_dBi=19.0579; ltx_dB=1.55631; d_m=13648.2; f_GHz=0.354461; gr_dBi=17.6809; lrx_dB=3.62738; nf_dB=13.5971; bw_MHz=18.1309; snr_dB=7.65871; lmisc_dB=5.32585,"""dBm""",—
4186,LinkBudget,85,LB[85] dBm,presence,pt_dBm=41.9396; gt_dBi=17.1738; ltx_dB=0.688928; d_m=42144.7; f_GHz=0.121133; gr_dBi=11.7838; lrx_dB=2.94193; nf_dB=7.42524; bw_MHz=48.0579; snr_dB=28.8832; lmisc_dB=1.87892,"""dBm""",—
4187,LinkBudget,86,LB[86] dBm,presence,pt_dBm=37.7012; gt_dBi=10.7742; ltx_dB=4.14135; d_m=14701.2; f_GHz=5.81517; gr_dBi=23.7484; lrx_dB=1.0472; nf_dB=9.7461; bw_MHz=10.7096; snr_dB=17.568; lmisc_dB=6.34474,"""dBm""",—
4188,LinkBudget,87,LB[87] dBm,presence,pt_dBm=37.4856; gt_dBi=11.6381; ltx_dB=0.917308; d_m=37136; f_GHz=8.90921; gr_dBi=3.59332; lrx_dB=3.97324; nf_dB=3.26363; bw_MHz=59.2641; snr_dB=5.22931; lmisc_dB=9.0269,"""dBm""",—
4189,LinkBudget,88,LB[88] dBm,presence,pt_dBm=15.8591; gt_dBi=13.5837; ltx_dB=0.52263; d_m=12847.6; f_GHz=0.117463; gr_dBi=8.35077; lrx_dB=0.924254; nf_dB=1.84275; bw_MHz=73.0303; snr_dB=7.14646; lmisc_dB=6.46276,"""dBm""",—
4190,LinkBudget,89,LB[89] dBm,presence,pt_dBm=35.1572; gt_dBi=6.21649; ltx_dB=1.87982; d_m=24242.9; f_GHz=2.23881; gr_dBi=2.63132; lrx_dB=1.52491; nf_dB=2.37032; bw_MHz=38.7455; snr_dB=26.6476; lmisc_dB=3.26297,"""dBm""",—
4191,LinkBudget,90,LB[90] dBm,presence,pt_dBm=39.7787; gt_dBi=19.5444; ltx_dB=1.06358; d_m=45079.4; f_GHz=9.38576; gr_dBi=15.3909; lrx_dB=4.67041; nf_dB=6.35792; bw_MHz=94.3036; snr_dB=17.4906; lmisc_dB=6.91241,"""dBm""",—
4192,LinkBudget,91,LB[91] dBm,presence,pt_dBm=31.1099; gt_dBi=11.7171; ltx_dB=3.16843; d_m=47711.5; f_GHz=2.01686; gr_dBi=20.2872; lrx_dB=0.262372; nf_dB=4.45585; bw_MHz=87.6962; snr_dB=17.6294; lmisc_dB=6.69975,"""dBm""",—
4193,LinkBudget,92,LB[92] dBm,presence,pt_dBm=11.0125; gt_dBi=5.64073; ltx_dB=4.63494; d_m=32300.3; f_GHz=8.0511; gr_dBi=12.93; lrx_dB=3.09895; nf_dB=6.67956; bw_MHz=24.155; snr_dB=5.7962; lmisc_dB=7.4402,"""dBm""",—
4194,LinkBudget,93,LB[93] dBm,presence,pt_dBm=33.673; gt_dBi=9.2843; ltx_dB=2.6508; d_m=2213.19; f_GHz=4.50459; gr_dBi=18.8291; lrx_dB=1.18342; nf_dB=13.4229; bw_MHz=88.976; snr_dB=12.2507; lmisc_dB=0.301719,"""dBm""",—
4195,LinkBudget,94,LB[94] dBm,presence,pt_dBm=13.8048; gt_dBi=16.9573; ltx_dB=3.79875; d_m=10640.2; f_GHz=6.03238; gr_dBi=19.482; lrx_dB=4.42154; nf_dB=13.871; bw_MHz=76.463; snr_dB=23.1646; lmisc_dB=2.19895,"""dBm""",—
4196,LinkBudget,95,LB[95] dBm,presence,pt_dBm=25.3466; gt_dBi=9.98367; ltx_dB=4.38247; d_m=39766.8; f_GHz=1.01634; gr_dBi=4.11829; lrx_dB=4.51558; nf_dB=6.83768; bw_MHz=93.8991; snr_dB=21.4062; lmisc_dB=4.84089,"""dBm""",—
4197,LinkBudget,96,LB[96] dBm,presence,pt_dBm=33.9845; gt_dBi=4.09916; ltx_dB=3.5962; d_m=31549.3; f_GHz=3.34279; gr_dBi=20.0924; lrx_dB=4.86876; nf_dB=11.0712; bw_MHz=56.773; snr_dB=5.05275; lmisc_dB=3.49715,"""dBm""",—
4198,LinkBudget,97,LB[97] dBm,presence,pt_dBm=22.3644; gt_dBi=16.06; ltx_dB=4.10769; d_m=44340.5; f_GHz=5.82842; gr_dBi=5.60205; lrx_dB=1.06274; nf_dB=2.40453; bw_MHz=66.309; snr_dB=19.0912; lmisc_dB=2.6985,"""dBm""",—
4199,LinkBudget,98,LB[98] dBm,presence,pt_dBm=22.2412; gt_dBi=1.28106; ltx_dB=1.37777; d_m=242.542; f_GHz=0.630891; gr_dBi=24.716; lrx_dB=0.0271104; nf_dB=6.98568; bw_MHz=26.7363; snr_dB=14.3305; lmisc_dB=4.33712,"""dBm""",—
4200,LinkBudget,99,LB[99] dBm,presence,pt_dBm=42.843; gt_dBi=11.1817; ltx_dB=3.92527; d_m=40967.8; f_GHz=6.27665; gr_dBi=22.7946; lrx_dB=0.755136; nf_dB=12.4737; bw_MHz=84.7775; snr_dB=24.3524; lmisc_dB=4.56442,"""dBm""",—
4201,RadarRange,0,RR[0] m,presence,pt_dBW=56.8565; gt_dBi=35.4962; gr_dBi=12.705; f_GHz=28.3413; sigma_m2=5.09695; pmin_dBm=-104.152,"""m""",—
4202,RadarRange,1,RR[1] m,presence,pt_dBW=60.6992; gt_dBi=24.2411; gr_dBi=16.0073; f_GHz=32.6851; sigma_m2=29.0934; pmin_dBm=-84.8794,"""m""",—
4203,RadarRange,2,RR[2] m,presence,pt_dBW=45.7238; gt_dBi=20.8156; gr_dBi=23.0656; f_GHz=19.2708; sigma_m2=57.0217; pmin_dBm=-109.267,"""m""",—
4204,RadarRange,3,RR[3] m,presence,pt_dBW=51.2343; gt_dBi=24.8862; gr_dBi=16.6387; f_GHz=21.7773; sigma_m2=48.047; pmin_dBm=-88.4658,"""m""",—
4205,RadarRange,4,RR[4] m,presence,pt_dBW=73.6942; gt_dBi=13.8429; gr_dBi=39.6749; f_GHz=30.3239; sigma_m2=4.64395; pmin_dBm=-80.0221,"""m""",—
4206,RadarRange,5,RR[5] m,presence,pt_dBW=68.0619; gt_dBi=13.0326; gr_dBi=37.1691; f_GHz=18.4138; sigma_m2=70.4741; pmin_dBm=-86.995,"""m""",—
4207,RadarRange,6,RR[6] m,presence,pt_dBW=54.1143; gt_dBi=32.5206; gr_dBi=20.4552; f_GHz=15.4253; sigma_m2=72.1116; pmin_dBm=-96.9064,"""m""",—
4208,RadarRange,7,RR[7] m,presence,pt_dBW=63.4366; gt_dBi=25.1216; gr_dBi=39.9624; f_GHz=15.2324; sigma_m2=28.7596; pmin_dBm=-112.397,"""m""",—
4209,RadarRange,8,RR[8] m,presence,pt_dBW=65.1425; gt_dBi=28.6762; gr_dBi=24.4822; f_GHz=34.3244; sigma_m2=92.9015; pmin_dBm=-103.871,"""m""",—
4210,RadarRange,9,RR[9] m,presence,pt_dBW=69.2032; gt_dBi=33.5443; gr_dBi=23.9687; f_GHz=22.6813; sigma_m2=7.17456; pmin_dBm=-118.113,"""m""",—
4211,RadarRange,10,RR[10] m,presence,pt_dBW=78.0275; gt_dBi=10.9286; gr_dBi=18.1992; f_GHz=3.79395; sigma_m2=49.945; pmin_dBm=-103.4,"""m""",—
4212,RadarRange,11,RR[11] m,presence,pt_dBW=52.1268; gt_dBi=10.7926; gr_dBi=19.6243; f_GHz=7.69948; sigma_m2=25.4175; pmin_dBm=-118.443,"""m""",—
4213,RadarRange,12,RR[12] m,presence,pt_dBW=46.8325; gt_dBi=16.6855; gr_dBi=14.8244; f_GHz=22.8776; sigma_m2=14.6841; pmin_dBm=-97.169,"""m""",—
4214,RadarRange,13,RR[13] m,presence,pt_dBW=56.6052; gt_dBi=20.5929; gr_dBi=29.5242; f_GHz=2.42954; sigma_m2=73.4222; pmin_dBm=-81.2928,"""m""",—
4215,RadarRange,14,RR[14] m,presence,pt_dBW=63.9796; gt_dBi=20.8892; gr_dBi=36.4828; f_GHz=7.27946; sigma_m2=20.9933; pmin_dBm=-105.412,"""m""",—
4216,RadarRange,15,RR[15] m,presence,pt_dBW=64.1389; gt_dBi=22.4277; gr_dBi=38.1463; f_GHz=23.3082; sigma_m2=45.874; pmin_dBm=-82.4444,"""m""",—
4217,RadarRange,16,RR[16] m,presence,pt_dBW=55.9896; gt_dBi=26.6668; gr_dBi=26.0939; f_GHz=28.4911; sigma_m2=34.8997; pmin_dBm=-108.123,"""m""",—
4218,RadarRange,17,RR[17] m,presence,pt_dBW=48.9342; gt_dBi=13.3528; gr_dBi=11.4107; f_GHz=27.377; sigma_m2=49.8664; pmin_dBm=-99.4741,"""m""",—
4219,RadarRange,18,RR[18] m,presence,pt_dBW=63.7918; gt_dBi=20.5403; gr_dBi=23.5469; f_GHz=7.74736; sigma_m2=6.0416; pmin_dBm=-101.226,"""m""",—
4220,RadarRange,19,RR[19] m,presence,pt_dBW=79.0143; gt_dBi=28.5158; gr_dBi=24.3533; f_GHz=5.1578; sigma_m2=84.1462; pmin_dBm=-93.4439,"""m""",—
4221,RadarRange,20,RR[20] m,presence,pt_dBW=41.9799; gt_dBi=22.3545; gr_dBi=28.1939; f_GHz=7.40704; sigma_m2=11.8015; pmin_dBm=-90.817,"""m""",—
4222,RadarRange,21,RR[21] m,presence,pt_dBW=42.2126; gt_dBi=39.2812; gr_dBi=32.6963; f_GHz=11.9365; sigma_m2=13.3753; pmin_dBm=-96.4928,"""m""",—
4223,RadarRange,22,RR[22] m,presence,pt_dBW=41.3873; gt_dBi=17.577; gr_dBi=27.1926; f_GHz=24.8505; sigma_m2=30.0559; pmin_dBm=-118.634,"""m""",—
4224,RadarRange,23,RR[23] m,presence,pt_dBW=66.4242; gt_dBi=35.3701; gr_dBi=11.5962; f_GHz=15.7981; sigma_m2=85.8443; pmin_dBm=-93.4497,"""m""",—
4225,RadarRange,24,RR[24] m,presence,pt_dBW=49.358; gt_dBi=17.1282; gr_dBi=16.7304; f_GHz=4.48876; sigma_m2=1.47388; pmin_dBm=-81.8499,"""m""",—
4226,RadarRange,25,RR[25] m,presence,pt_dBW=73.4904; gt_dBi=14.9192; gr_dBi=22.3514; f_GHz=27.2584; sigma_m2=68.0936; pmin_dBm=-115.596,"""m""",—
4227,RadarRange,26,RR[26] m,presence,pt_dBW=52.0883; gt_dBi=17.3964; gr_dBi=30.6597; f_GHz=9.97804; sigma_m2=67.3009; pmin_dBm=-100.33,"""m""",—
4228,RadarRange,27,RR[27] m,presence,pt_dBW=76.0906; gt_dBi=33.8663; gr_dBi=15.3491; f_GHz=31.8345; sigma_m2=94.8505; pmin_dBm=-114.702,"""m""",—
4229,RadarRange,28,RR[28] m,presence,pt_dBW=53.4131; gt_dBi=30.595; gr_dBi=18.578; f_GHz=31.2325; sigma_m2=93.5765; pmin_dBm=-94.4798,"""m""",—
4230,RadarRange,29,RR[29] m,presence,pt_dBW=77.0174; gt_dBi=23.5677; gr_dBi=25.0345; f_GHz=3.39852; sigma_m2=57.7497; pmin_dBm=-95.4595,"""m""",—
4231,RadarRange,30,RR[30] m,presence,pt_dBW=74.4129; gt_dBi=33.1174; gr_dBi=22.8808; f_GHz=31.33; sigma_m2=17.707; pmin_dBm=-106.797,"""m""",—
4232,RadarRange,31,RR[31] m,presence,pt_dBW=40.209; gt_dBi=23.0555; gr_dBi=10.1823; f_GHz=12.6587; sigma_m2=81.2501; pmin_dBm=-94.4396,"""m""",—
4233,RadarRange,32,RR[32] m,presence,pt_dBW=48.2161; gt_dBi=17.0465; gr_dBi=31.822; f_GHz=30.9042; sigma_m2=78.3395; pmin_dBm=-90.263,"""m""",—
4234,RadarRange,33,RR[33] m,presence,pt_dBW=52.915; gt_dBi=39.838; gr_dBi=10.2521; f_GHz=11.6109; sigma_m2=59.2058; pmin_dBm=-103.7,"""m""",—
4235,RadarRange,34,RR[34] m,presence,pt_dBW=54.3716; gt_dBi=37.4747; gr_dBi=33.1102; f_GHz=2.11621; sigma_m2=14.4852; pmin_dBm=-116.698,"""m""",—
4236,RadarRange,35,RR[35] m,presence,pt_dBW=48.3696; gt_dBi=20.6529; gr_dBi=36.1097; f_GHz=5.30433; sigma_m2=50.51; pmin_dBm=-107.163,"""m""",—
4237,RadarRange,36,RR[36] m,presence,pt_dBW=67.1665; gt_dBi=35.7907; gr_dBi=20.0742; f_GHz=32.801; sigma_m2=44.7999; pmin_dBm=-108.195,"""m""",—
4238,RadarRange,37,RR[37] m,presence,pt_dBW=68.348; gt_dBi=31.0773; gr_dBi=20.8939; f_GHz=4.76601; sigma_m2=57.2655; pmin_dBm=-107.893,"""m""",—
4239,RadarRange,38,RR[38] m,presence,pt_dBW=42.2647; gt_dBi=36.589; gr_dBi=39.9276; f_GHz=5.88055; sigma_m2=62.997; pmin_dBm=-104.77,"""m""",—
4240,RadarRange,39,RR[39] m,presence,pt_dBW=54.9799; gt_dBi=30.401; gr_dBi=14.3118; f_GHz=13.4269; sigma_m2=33.9088; pmin_dBm=-94.4013,"""m""",—
4241,RadarRange,40,RR[40] m,presence,pt_dBW=56.0396; gt_dBi=33.3592; gr_dBi=21.1645; f_GHz=19.6385; sigma_m2=10.2975; pmin_dBm=-111.349,"""m""",—
4242,RadarRange,41,RR[41] m,presence,pt_dBW=51.1966; gt_dBi=15.6702; gr_dBi=31.1428; f_GHz=1.89356; sigma_m2=0.728447; pmin_dBm=-84.0901,"""m""",—
4243,RadarRange,42,RR[42] m,presence,pt_dBW=61.9788; gt_dBi=25.6107; gr_dBi=24.6173; f_GHz=28.9503; sigma_m2=10.8726; pmin_dBm=-117.212,"""m""",—
4244,RadarRange,43,RR[43] m,presence,pt_dBW=59.1858; gt_dBi=26.3075; gr_dBi=22.2329; f_GHz=4.40972; sigma_m2=60.2163; pmin_dBm=-91.9801,"""m""",—
4245,RadarRange,44,RR[44] m,presence,pt_dBW=78.5327; gt_dBi=17.589; gr_dBi=10.2076; f_GHz=18.0617; sigma_m2=81.2151; pmin_dBm=-111.022,"""m""",—
4246,RadarRange,45,RR[45] m,presence,pt_dBW=56.2283; gt_dBi=18.2138; gr_dBi=23.7603; f_GHz=2.85056; sigma_m2=39.692; pmin_dBm=-102.83,"""m""",—
4247,RadarRange,46,RR[46] m,presence,pt_dBW=72.7839; gt_dBi=36.2402; gr_dBi=18.922; f_GHz=18.0102; sigma_m2=49.3727; pmin_dBm=-104.574,"""m""",—
